Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
311	1073	0	2.20377526	0	0	0	0	0	5e-06	0	0	0	0	3
312	1078	0	2.21086135	0	0	0	0	0	5e-06	0	0	0	0	3
313	1083	0	2.21794745	0	0	0	0	0	5e-06	0	0	0	0	3
314	1087	0	2.22503354	0	0	0	0	0	5e-06	0	0	0	0	3
315	1092	0	2.23211964	0	0	0	0	0	5e-06	0	0	0	0	3
316	1097	0	2.23920573	0	0	0	0	0	5e-06	0	0	0	0	3
317	1102	0	2.24629182	0	0	0	0	0	5e-06	0	0	0	0	3
318	1107	0	2.25337792	0	0	0	0	0	5e-06	0	0	0	0	3
319	1111	0	2.26046401	0	0	0	0	0	5e-06	0	0	0	0	3
320	1116	0	2.26755011	0	0	0	0	0	5e-06	0	0	0	0	3
321	1121	0	2.2746362	0	0	0	0	0	5e-06	0	0	0	0	3
322	1126	0	2.28172229	0	0	0	0	0	5e-06	0	0	0	0	3
323	1131	0	2.28880839	0	0	0	0	0	5e-06	0	0	0	0	3
324	1135	0	2.29589448	0	0	0	0	0	5e-06	0	0	0	0	3
325	1141	0	2.30298058	0	0	0	0	0	5e-06	0	0	0	0	3
326	1146	0	2.31006667	0	0	0	0	0	5e-06	0	0	0	0	3
327	1151	0	2.31715277	0	0	0	0	0	5e-06	0	0	0	0	3
328	1156	0	2.32423886	0	0	0	0	0	5e-06	0	0	0	0	3
329	1162	0	2.33132495	0	0	0	0	0	5e-06	0	0	0	0	3
330	1166	0	2.33841105	0	0	0	0	0	5e-06	0	0	0	0	3
331	1172	0	2.34549714	0	0	0	0	0	5e-06	0	0	0	0	3
332	1176	0	2.35258324	0	0	0	0	0	5e-06	0	0	0	0	3
333	1181	0	2.35966933	0	0	0	0	0	5e-06	0	0	0	0	3
